,CHK,PWH,PDC,TWH,FGAS,FOIL,QTOT
23,0.375,0.5640737993580324,0.20814916750258866,0.5939730344750263,0.14253163475679526,0.8574683652432048,23.860698155786714
24,0.375,0.5640737993580324,0.20814916750258866,0.5939730344750263,0.1417618816733054,0.8580794994844848,24.18556984451724
25,0.375,0.564190680484122,0.20841882404503745,0.6018805075596717,0.1415689536335584,0.8582017643604543,24.20908875432363
26,0.375,0.564190680484122,0.20841882404503745,0.6018805075596717,0.14255298939162656,0.8574470106083734,23.543122732687497
27,0.375,0.5641356078580574,0.20866837503468552,0.5992543131996084,0.14108438267819254,0.8585666357031694,24.171040455053447
28,0.375,0.5641356078580574,0.20866837503468552,0.5992543131996084,0.14255143609221665,0.8574485639077835,23.857710584506663
29,0.375,0.5641973422544972,0.20838458192638626,0.5953364580207401,0.14233135041893905,0.8576686495810609,23.89308228549921
30,0.375,0.5641973422544972,0.20838458192638626,0.5953364580207401,0.14174722422809832,0.8578510376312249,24.156762903881198
31,0.375,0.5641583900915252,0.20857416275563054,0.5969523197386,0.14163932199993545,0.857936029067582,24.144020903565558
32,0.375,0.5641583900915252,0.20857416275563054,0.5969523197386,0.1416333935763624,0.8583666064236376,23.88348517125845
33,0.375,0.5642696587319727,0.2085387536243156,0.5777658679052636,0.14166534708815587,0.8579172344757564,24.072817814978336
34,0.375,0.5642696587319727,0.2085387536243156,0.5777658679052636,0.14162750117330242,0.8583724988266975,23.88061339039408
35,0.375,0.5643830143959433,0.20787165238261227,0.5836582497225867,0.141628830802318,0.8583711691976821,23.875099643062786
36,0.375,0.5643830143959433,0.20787165238261227,0.5836582497225867,0.1416276564775272,0.8580723817154565,24.028600168773064
37,0.375,0.5644098263647822,0.20772605027114907,0.5830453260148014,0.14180308932302108,0.8579601016473759,23.95357822927441
38,0.375,0.5644098263647822,0.20772605027114907,0.5830453260148014,0.14163192433284594,0.858368075667154,23.851573877948642
39,0.375,0.5637790921624061,0.2090291834047232,0.5917923416486492,0.1416296286816727,0.8583703713183272,23.84089860952179
40,0.375,0.5638851843890458,0.20871373505942986,0.6071580459772672,0.1416259888307884,0.8583740111692116,23.84579190541588
41,0.4529999923706055,0.5476926332906754,0.21240653970705267,0.5828028121743073,0.14157419818129705,0.858425801818703,33.52580502806322
42,0.6040000152587889,0.4716313476213703,0.21738012091051265,0.5870284560424309,0.1416134473784805,0.8583865526215195,45.09151654916082
43,0.6040000152587889,0.4688430504432091,0.21721335055461305,0.5856228044632154,0.14162711333008232,0.8583728866699176,44.64412551149561
44,0.6040000152587889,0.4676538823924185,0.2173480562839029,0.586661462681268,0.14164655323363495,0.858353446766365,44.44266005058985
45,0.65,0.4508165990241872,0.22153723319154128,0.6066884740193685,0.141608427243819,0.8583915727561809,48.04206586716597
46,0.545,0.4781441831913125,0.2161224316904397,0.6196942559067085,0.14169764283660075,0.8583023571633992,37.1723933686241
47,0.535,0.4793830430379479,0.2157346602563545,0.6202548722297915,0.1451831539245507,0.8547850628630106,38.41832683526936
48,0.535,0.4793830430379479,0.2157346602563545,0.6202548722297915,0.14423222848227568,0.8557677715177243,38.2628452641894
49,0.535,0.4767365282195586,0.21567178234038528,0.6089215590459329,0.14438767888093576,0.8556123211190643,38.312121333879695
50,0.535,0.4767365282195586,0.21567178234038528,0.6089215590459329,0.14407830095675644,0.8558770630673498,38.299554509542666
51,0.535,0.4740533103439542,0.2152581863217884,0.6125313444137575,0.1443841083146043,0.8556158916853958,38.27190309726456
52,0.535,0.4740533103439542,0.2152581863217884,0.6125313444137575,0.1434723939694219,0.8564997465365369,38.151732827085134
53,0.535,0.4726339502281614,0.214849500769156,0.5920369442568885,0.14299974558227102,0.8569777874488602,38.032361056416114
54,0.535,0.4726339502281614,0.214849500769156,0.5920369442568885,0.1439457042401626,0.8560542957598375,38.20097309423277
55,0.535,0.4721727287235082,0.2151522127729876,0.5952252476387553,0.1425480101415657,0.8574519898584344,38.126649241987074
56,0.535,0.4721727287235082,0.2151522127729876,0.5952252476387553,0.143238991522939,0.8567427177690137,37.93412390520953
57,0.535,0.4722185842469742,0.2157914732290748,0.6146189209444275,0.14328692927996753,0.8567130707200324,38.09955628582489
58,0.535,0.4722185842469742,0.2157914732290748,0.6146189209444275,0.1438115365521831,0.8561691153737544,37.87066197375921
59,0.535,0.4721031395163615,0.21525783732317488,0.6040377216062685,0.1434671972601235,0.8565328027398765,38.069620902639535
60,0.535,0.472303347772076,0.2151810575677798,0.6099383963071382,0.14420030498304298,0.8557440673403472,37.839331895908494
61,0.535,0.472303347772076,0.2151810575677798,0.6099383963071382,0.1433742492061311,0.8566257507938689,38.08204340383414
62,0.5259999847412109,0.4743940989176431,0.21507959974449087,0.61083940578781,0.14350527063563656,0.8564947293643634,36.99967258327517
63,0.535,0.4717413769523697,0.2152030385870352,0.6167320220619934,0.14335198243939706,0.856648017560603,39.26037385826896
64,0.535,0.4710867860074678,0.2152124146872344,0.6033062815886133,0.14347330722689364,0.8565266927731063,39.20221220062994
65,0.535,0.4710867860074678,0.2152124146872344,0.6033062815886133,0.14390284606224876,0.856068345239394,37.81457113989367
66,0.564000015258789,0.4648959573997393,0.21649999824541588,0.6164092614862654,0.14543742420807598,0.8545495842234598,39.624051291067794
67,0.564000015258789,0.4648959573997393,0.21649999824541588,0.6164092614862654,0.14347080650015387,0.856529193499846,39.679241084109385
68,0.564000015258789,0.4672983128229777,0.2167930719026813,0.6128312530680939,0.14696153497349898,0.8530114462756452,39.56237493936517
69,0.564000015258789,0.46994914874324106,0.21719897503906085,0.5916007978267139,0.14843813310366247,0.8515189613833152,39.510999053665856
70,0.564000015258789,0.46994914874324106,0.21719897503906085,0.5916007978267139,0.14347283438180594,0.8565271656181941,39.225135163741854
71,0.564000015258789,0.4713413061830733,0.21656991391602104,0.6031093172916661,0.1496379374543145,0.8503348810178116,39.453680200712704
72,0.564000015258789,0.4713413061830733,0.21656991391602104,0.6031093172916661,0.14346803745259915,0.8565319625474008,39.102559219430255
73,0.564000015258789,0.4720642145201268,0.2165321665160793,0.5999138288752454,0.15021566259391556,0.8497743124950474,39.360517359813755
74,0.564000015258789,0.4726001091829052,0.21668877065777767,0.6001231279850007,0.14346490998611294,0.8565350900138871,38.91137155537562
75,0.564000015258789,0.4726001091829052,0.21668877065777767,0.6001231279850007,0.15102108055495292,0.84896615812622,39.297517873456826
76,0.564000015258789,0.4730492543745368,0.2167149809933361,0.5931422460114152,0.15138338580515415,0.8486064965805546,39.2451754051225
77,0.3559999847412109,0.5345899534609583,0.20736209865234514,0.5766238253328535,0.14570924717579736,0.8540858485082072,22.405336303290557
78,0.3559999847412109,0.5345899534609583,0.20736209865234514,0.5766238253328535,0.1434956614936862,0.8565043385063138,18.546001564749027
79,0.3559999847412109,0.5380596762842602,0.2071063251610532,0.5907713341880728,0.14345898916921426,0.8565410108307857,21.9237089090622
80,0.3559999847412109,0.5380596762842602,0.2071063251610532,0.5907713341880728,0.14463975398366488,0.8551516193424075,22.647557617207426
81,0.3559999847412109,0.5399687468943772,0.2072926537617489,0.60339400928462,0.14389988268636952,0.8559269137258271,22.771368409380663
82,0.3559999847412109,0.5418949402045321,0.2076648989756902,0.5889847272387256,0.1432381854796487,0.8565785167333912,22.93839813259016
83,0.3559999847412109,0.5418949402045321,0.2076648989756902,0.5889847272387256,0.14342551541018125,0.8565744845898188,22.192491043997588
84,0.3559999847412109,0.5438695795885289,0.2078103694920096,0.5920695379231252,0.1430812971243584,0.8567210354377263,23.04825201374978
85,0.3559999847412109,0.5438695795885289,0.2078103694920096,0.5920695379231252,0.14344144935263564,0.8565585506473644,22.276843155604897
86,0.44400001525878907,0.5291062704846751,0.2119193049909192,0.5836873604269589,0.14249749733619138,0.8575025026638086,31.5095205403678
87,0.44400001525878907,0.5251826876127107,0.21181270949857453,0.5902112816343917,0.14260384716785254,0.8573961528321474,31.294567856445195
88,0.44400001525878907,0.5200951993046208,0.21156550707409,0.590411689828224,0.14295319096873016,0.8570468090312698,30.94622626741886
89,0.4579999923706055,0.5049165153177998,0.2119106774200961,0.5968798579577121,0.1487001005502186,0.8512998994497815,31.598425458922804
90,0.4579999923706055,0.5018312982422335,0.2117118122784508,0.599793853729301,0.14706948214631665,0.8529305178536835,31.28909134939297
91,0.4579999923706055,0.4981561658713784,0.2107557698076728,0.6108341093871928,0.14456456738509754,0.8554354326149025,30.909759857715354
92,0.4579999923706055,0.4976655849327276,0.21114612492455373,0.5984923638361472,0.144720539308447,0.8552794606915529,30.779037938082013
93,0.4579999923706055,0.4977197561562872,0.21107729793063093,0.587202964189759,0.14491233428445155,0.8550876657155485,30.735450884956016
94,0.4579999923706055,0.4980125767700204,0.21102551293822625,0.5922377825436527,0.1439788746711956,0.8560211253288045,30.418915165322147
95,0.3890000152587891,0.5215800847388298,0.2397229468401741,0.5808021427255815,0.14736211114172418,0.8526378888582757,25.0256129656927
96,0.4579999923706055,0.5019142842160329,0.2110601264927632,0.5934565828539707,0.14524611895810513,0.8547538810418949,30.77801572341487
97,0.4579999923706055,0.5004659360351387,0.2110112020335816,0.6098512227482266,0.14541786403669402,0.854582135963306,30.62542287340308
98,0.4579999923706055,0.5003093628481582,0.21163756936192515,0.6074566877418094,0.14511142604065647,0.8548885739593436,30.495827898347372
99,0.4579999923706055,0.5036034418583903,0.21137469157655653,0.6087677047832883,0.14565517061116534,0.8543448293888346,30.484033536105965
100,0.4579999923706055,0.5060835435044096,0.21128030690124874,0.6139666578623985,0.14719052556194462,0.8528094744380554,30.615020691249928
101,0.4579999923706055,0.5072188577253754,0.21154941706582087,0.6108263618436282,0.14767836485584462,0.8523216351441554,30.60606958496296
102,0.45400001525878897,0.5107245065940752,0.2119415786372893,0.6016177938871913,0.14862117560421612,0.8513788243957838,30.23120427633228
103,0.45400001525878897,0.5111553468666379,0.2118502440534256,0.6072988931969361,0.14884591302785108,0.8511540869721489,30.228013603309645
104,0.45400001525878897,0.5114171440222157,0.21172376728579,0.6143932785931627,0.14911915590454633,0.8508808440954537,30.22052072275011
105,0.45400001525878897,0.5093706744052242,0.2313202858074781,0.6161859484657655,0.14502390291223574,0.8549760970877642,30.4083493477943
106,0.46,0.4985491100622435,0.21173410392496628,0.5869146837296972,0.14589538494548082,0.8541046150545192,30.536573131758605
107,0.474000015258789,0.4891688454857578,0.2257519798488529,0.5893678138768232,0.14569738593591894,0.8543026140640808,31.662622397312074
108,0.474000015258789,0.4907870006674811,0.2267697934011618,0.6209863000445897,0.1465111770776195,0.8534888229223806,31.667120625582253
109,0.24,0.5403089821723198,0.2083266624583993,0.5138363776668424,0.13057111724596865,0.8694288827540314,11.728225919225807
110,0.450999984741211,0.512547561904882,0.21197853542678985,0.6007754166446515,0.14461764589005466,0.8553823541099455,30.419770154999405
111,0.4629999923706055,0.5099009263103269,0.21285282342760392,0.580826416807056,0.14350735841319884,0.8564926415868012,32.02068471648954
112,0.4629999923706055,0.5099009263103269,0.21285282342760392,0.580826416807056,0.14302023703137007,0.8568520637714423,32.829044857543785
113,0.445,0.5057495263633903,0.21228422986606926,0.5757734127044678,0.1511360045820996,0.8488639954179004,30.18437977605367
114,0.445,0.5057495263633903,0.21228422986606926,0.5757734127044678,0.14389880314422696,0.8559014510681516,31.27807240998828
115,0.445,0.4995796389812676,0.21187162404808105,0.5882830892920802,0.1440727742464514,0.8557389675036319,30.878767278322467
116,0.445,0.4995796389812676,0.21187162404808105,0.5882830892920802,0.15146358307098393,0.8485364169290159,29.92428352833221
117,0.445,0.495134038948093,0.211456419342358,0.6067086485079162,0.14370845889775194,0.8561018989711551,30.56358744781341
118,0.445,0.495134038948093,0.211456419342358,0.6067086485079162,0.1517962901160716,0.8482037098839285,29.838040930995504
119,0.464000015258789,0.4895390644847357,0.2122516089702833,0.5870067177491465,0.14358684428536378,0.8564131557146362,31.012293997840906
120,0.464000015258789,0.4895390644847357,0.2122516089702833,0.5870067177491465,0.14323859772107686,0.8565177525781612,31.52091029398973
121,0.464000015258789,0.4866915142474351,0.21189378866414127,0.6050217590067121,0.1431216972281492,0.8567495169588953,31.368127477977005
122,0.464000015258789,0.4866915142474351,0.21189378866414127,0.6050217590067121,0.14345560368178928,0.8565443963182108,30.874052755742888
123,0.464000015258789,0.4855060519889695,0.21163233341756926,0.5927200797057349,0.14318268562147465,0.8567268533857471,31.253193019992214
124,0.464000015258789,0.4855060519889695,0.21163233341756926,0.5927200797057349,0.14347518992812675,0.8565248100718732,30.774972437527172
125,0.2310000038146973,0.5537401333332062,0.20598002926972173,0.4887460041046143,0.116671214626037,0.8821907700702539,10.964736051683042
126,0.2310000038146973,0.5537401333332062,0.20598002926972173,0.4887460041046143,0.13150276631209482,0.8684972336879052,11.5282358994526
127,0.44400001525878907,0.4949291260263732,0.2106097265422973,0.6113529434575361,0.1499999402313766,0.8500000597686234,30.0178362945128
128,0.44400001525878907,0.4949291260263732,0.2106097265422973,0.6113529434575361,0.14214428305929994,0.8577526850092662,30.71512732738729
129,0.44400001525878907,0.4933715221461128,0.2105703487957225,0.6051157784181483,0.142449842726914,0.8574613378534781,30.5548180376446
130,0.44400001525878907,0.4926439394685957,0.2108737077183193,0.6113462088902792,0.14265804401583984,0.8572491314063547,30.47306267548571
131,0.44400001525878907,0.4912876762301834,0.21122654871079646,0.6090279285377926,0.14280651946612946,0.857093782368367,30.330454400912803
132,0.44400001525878907,0.4912876762301834,0.21122654871079646,0.6090279285377926,0.15040761212080436,0.8495923878791957,29.67515721761961
133,0.44400001525878907,0.4889834572951294,0.21104187561971355,0.6108525442178785,0.14290601409637138,0.8569771247435854,30.184865609979447
134,0.44400001525878907,0.4888012536123946,0.21044566267684656,0.5905015863868925,0.14303785162453672,0.8568909691156464,30.09835928638983
135,0.44400001525878907,0.4934200414220492,0.2105743517091981,0.5998253358470069,0.1446974350143944,0.8553025649856056,29.73755219713052
136,0.44400001525878907,0.4934200414220492,0.2105743517091981,0.5998253358470069,0.1447956681716724,0.8551575201460093,30.172738178154912
137,0.44400001525878907,0.4991993498349431,0.2106008898474953,0.6197721981164181,0.14708967860080455,0.8528800725165172,30.164635604124822
138,0.44400001525878907,0.4991993498349431,0.2106008898474953,0.6197721981164181,0.14637635340282246,0.8536236465971776,29.76020767828884
139,0.44400001525878907,0.5044742110614423,0.2124040470824473,0.5948394395775265,0.1455039879039643,0.8544960120960358,29.395972248247052
140,0.44400001525878907,0.5044742110614423,0.2124040470824473,0.5948394395775265,0.1488323678997164,0.8511245217639422,30.1579356979429
141,0.44400001525878907,0.5085376095338027,0.21106878578243435,0.5966900891100919,0.1453364725551418,0.8546635274448583,29.758611276239282
142,0.44400001525878907,0.5085376095338027,0.21106878578243435,0.5966900891100919,0.15037245312744715,0.8495951640537821,30.175093857723432
143,0.44400001525878907,0.5113529955016243,0.21095430857979,0.603267309726813,0.145750677683008,0.8542493223169921,29.74875868055776
144,0.44400001525878907,0.5113529955016243,0.21095430857979,0.603267309726813,0.1514462755059233,0.8485227121030927,30.152146076549506
145,0.44400001525878907,0.5138355546130075,0.21142980689146285,0.6184683429731264,0.14623187590563258,0.8537681240943674,29.74375999292425
146,0.44400001525878907,0.5138355546130075,0.21142980689146285,0.6184683429731264,0.1523807528132069,0.8476045275096534,30.181569146769966
147,0.44400001525878907,0.5161668118653474,0.21124972297561725,0.6062044852044847,0.15346846563992672,0.8465204277028591,30.12030914683092
148,0.44400001525878907,0.5182148379683496,0.2110628164039237,0.6114884776539272,0.1540427774297309,0.8459467027413202,30.097350941404475
149,0.44400001525878907,0.5182148379683496,0.2110628164039237,0.6114884776539272,0.1474107736755412,0.8525892263244588,29.73731263581697
150,0.44400001525878907,0.5195532686441285,0.2112879530354431,0.622099856808693,0.15525843714464413,0.8447356294587929,30.076193340980147
151,0.44400001525878907,0.5195532686441285,0.2112879530354431,0.622099856808693,0.15060717029809662,0.8493928297019033,29.713014621490537
152,0.44400001525878907,0.520227750044178,0.21162537213254853,0.6124862825075785,0.1556642919259823,0.8443250196129577,30.04075761742664
153,0.44400001525878907,0.520227750044178,0.21162537213254853,0.6124862825075785,0.15328352954100646,0.8467164704589936,29.644187054819994
154,0.44400001525878907,0.5209378773106469,0.21161022580530905,0.6083815583917829,0.15634615482616496,0.8436386161268622,30.018399505465172
155,0.44400001525878907,0.5214581155843204,0.2120524332944994,0.584337169567744,0.15636276288699152,0.8435584589676909,29.9594380120188
156,0.44400001525878907,0.5214581155843204,0.2120524332944994,0.584337169567744,0.15407847009084252,0.8459215299091575,29.569260487330947
157,0.44400001525878907,0.5216251300551275,0.21242672295548296,0.5768238253593446,0.15644883411667646,0.8434320963163107,29.91971797239785
158,0.44400001525878907,0.5216251300551275,0.21242672295548296,0.5768238253593446,0.1543804863026783,0.8456195136973218,29.534010070335263
159,0.44400001525878907,0.5217004514760439,0.2122539238969485,0.5849289909998576,0.15685619748885038,0.8430471464939608,29.914817966247355
160,0.44400001525878907,0.5217004514760439,0.2122539238969485,0.5849289909998576,0.15459366460518875,0.8454063353948114,29.522426997057966
161,0.44400001525878907,0.5215436953088808,0.21211494962800628,0.6035789943053981,0.15472011508471906,0.8452798849152809,29.51207585888124
162,0.44400001525878907,0.5215436953088808,0.21211494962800628,0.6035789943053981,0.15746227654655984,0.8425045562742909,29.891638896118025
163,0.21100000381469727,0.5550171547223021,0.2320274817551403,0.5433209443357255,0.02905172321194805,0.9693385150824108,8.688206209309143
164,0.21100000381469727,0.5550171547223021,0.2320274817551403,0.5433209443357255,0.1390750394231315,0.8609249605768685,9.38803930978728
165,0.21100000381469727,0.5756678982768629,0.2311442778617703,0.5608078975327707,0.058824733245395035,0.9397931268164612,8.973323441551159
166,0.21100000381469727,0.5756678982768629,0.2311442778617703,0.5608078975327707,0.1443206636692818,0.8556793363307182,9.614827098656324
167,0.43200000762939456,0.534418626392589,0.2109068115669138,0.6171188848158893,0.15157828366311454,0.8484061689071389,29.02037300537752
168,0.4359999847412109,0.5245024842229382,0.21113609253722745,0.5992890838096883,0.1490533748156778,0.8509466251843222,28.89189094427619
169,0.4359999847412109,0.5245024842229382,0.21113609253722745,0.5992890838096883,0.15028975920825025,0.8496668107302966,29.24362361570137
170,0.4359999847412109,0.522097208442928,0.21125017261944976,0.6121945438025133,0.14976956885106196,0.8502304311489379,28.690524105530862
171,0.4359999847412109,0.522097208442928,0.21125017261944976,0.6121945438025133,0.1511651461308638,0.8487816187322752,29.072597813164077
172,0.4359999847412109,0.5193607098350644,0.2107787157682615,0.6096930143409799,0.14949494075958014,0.8505050592404199,28.575913762549693
173,0.4359999847412109,0.5193607098350644,0.2107787157682615,0.6096930143409799,0.15126615716001576,0.8486876163900235,28.810129202333478
174,0.4359999847412109,0.5120275827530146,0.20994191931746886,0.6146303993474335,0.1482165012127813,0.8517834987872187,28.406106218803572
175,0.4359999847412109,0.5019224233539016,0.2097448128622676,0.6036328740914664,0.1460396197184065,0.8539603802815935,28.162789276209093
176,0.4359999847412109,0.4981653886926754,0.20960299304724764,0.6012805618715408,0.14534760089909596,0.8546523991009041,28.07415719234707
177,0.3390000152587891,0.5204672656548718,0.2083779919841302,0.5835303698342944,0.14190956261983684,0.8580904373801632,19.497576832983285
178,0.3390000152587891,0.5217731352322589,0.20840923457043944,0.5778586431844345,0.14165357356497646,0.8583464264350237,19.550746879877288
179,0.34900001525878904,0.5196408022509682,0.20814767882567525,0.5966056950092316,0.14151926096808082,0.8584807390319192,20.510521004006023
180,0.34900001525878904,0.5189751092901936,0.2082669267419743,0.6046460586918725,0.14137681921543202,0.858623180784568,20.50187010892314
181,0.34900001525878904,0.5188023525532454,0.2083262533167997,0.6045600073072646,0.14133399805447455,0.8586660019455254,20.496039939494537
182,0.34900001525878904,0.5182264397342999,0.20789367364822325,0.6083545909987557,0.1412101622161682,0.8587898377838318,20.48815954428452
183,0.34900001525878904,0.5175732474941593,0.20789568375000908,0.6140742904251509,0.14101810874979412,0.858981891250206,20.46475423119497
184,0.35400001525878905,0.5153001122436826,0.20815102992549767,0.6000736012912933,0.14114017653773228,0.8588598234622677,21.03862663414424
185,0.36,0.5134349029496993,0.2086103767119034,0.5895752997468221,0.14127718716238638,0.8587228128376136,21.42236534718056
186,0.325,0.5177047850593688,0.2081932816429745,0.586695318070669,0.140572351036776,0.8594276489632241,19.22671565883539
187,0.3340000152587891,0.5184149182740078,0.20829794522254694,0.5807676733693768,0.14031858508412814,0.8596814149158719,19.169491177940213
188,0.3340000152587891,0.518964352674131,0.2083298673276548,0.5803751909044054,0.1404372013177989,0.8595627986822009,19.172196465143735
189,0.3340000152587891,0.5195225358885245,0.20832126918346805,0.5725027723957722,0.1405144700625848,0.8594855299374151,19.163637770523135
190,0.3340000152587891,0.5200736301919595,0.2083360903151857,0.5734355968327385,0.14067171550569926,0.8593282844943008,19.159082359964696
191,0.3340000152587891,0.5205898307888421,0.20787102624423173,0.5981479345768591,0.14078820441165107,0.8592117955883489,19.193778551471176
192,0.3340000152587891,0.5214996870243991,0.20756889661491648,0.6009761071734957,0.14104187526424405,0.8589581247357561,19.200601716335093
193,0.3340000152587891,0.5243476324275688,0.2074813376135297,0.6081481171978846,0.14197686882894245,0.8580231311710576,19.241375489065625
194,0.3340000152587891,0.5258423883027501,0.20809403029084209,0.6030312633779313,0.14240406678538695,0.8575959332146129,19.22764497018747
195,0.3340000152587891,0.5272249528625875,0.20826945077879408,0.5845485138919071,0.14270158988462928,0.8572984101153707,19.247788115517913
196,0.33,0.5297514791091283,0.2076401609656987,0.5776667071448432,0.14772707896656476,0.8521924449554376,19.07067969796046
197,0.33,0.5303681836000197,0.20749629878490056,0.5869306437439389,0.14382554179928989,0.8561744582007099,19.33361399248234
198,0.33,0.5303681836000197,0.20749629878490056,0.5869306437439389,0.14682398566399427,0.8531225675603303,19.145280853243907
199,0.33,0.5323529874748655,0.20698974059135825,0.5992393994596269,0.14679273364572318,0.8531865741788541,19.27198307561056
200,0.33,0.5323529874748655,0.20698974059135825,0.5992393994596269,0.14429579958301406,0.8557042004169859,19.33192178392285
201,0.33,0.5349330591400465,0.2069820573239415,0.6059882259103987,0.14666508354529414,0.8503732260532842,19.38341117448659
202,0.33,0.5349330591400465,0.2069820573239415,0.6059882259103987,0.14493078868330295,0.855069211316697,19.34452271865768
203,0.33,0.5371461632022864,0.20698118999912704,0.6064499112883017,0.14978297834047347,0.8502057176944511,19.089629909178857
204,0.33,0.5371461632022864,0.20698118999912704,0.6064499112883017,0.1455190580525467,0.8544809419474533,19.350971154038128
205,0.4409999847412109,0.5135684100677611,0.2117438103770464,0.6295203793153735,0.1543481090754251,0.8456497399999379,28.94301292712384
206,0.4409999847412109,0.5135684100677611,0.2117438103770464,0.6295203793153735,0.15031979947585636,0.8496802005241436,28.649181353683648
207,0.4409999847412109,0.5122972504878982,0.2116463916703364,0.6227038410145749,0.15016479187543666,0.8498352081245634,28.39508891581255
208,0.4409999847412109,0.5122972504878982,0.2116463916703364,0.6227038410145749,0.15484092381991607,0.8451493449814876,28.80163612048597
209,0.4409999847412109,0.512564402447233,0.21151023060843144,0.6182901139692825,0.15023827195685174,0.8497617280431482,28.386221846723398
210,0.4409999847412109,0.5138805376731832,0.21167253997308128,0.6206750932534536,0.15607181829267888,0.8439238126967776,28.735196662296357
211,0.4409999847412109,0.5138805376731832,0.21167253997308128,0.6206750932534536,0.1505467474955888,0.8494532525044112,28.349351942894835
212,0.4409999847412109,0.5186926287702215,0.21179894951162515,0.6165693089167277,0.15309498470278482,0.8469050152972152,28.47258608221648
213,0.4409999847412109,0.5186926287702215,0.21179894951162515,0.6165693089167277,0.1584969137407534,0.8414999896667515,28.76778065656713
214,0.4409999847412109,0.5251469683667674,0.21243153799797213,0.6058789651923709,0.16037986310809602,0.8327615057287218,28.97996159335707
215,0.4409999847412109,0.5251469683667674,0.21243153799797213,0.6058789651923709,0.1554648711055157,0.8445351288944842,28.55111769779345
216,0.4409999847412109,0.5289948531670299,0.21293822494410344,0.5811549496327636,0.16272357226486808,0.8355784360624794,28.873014163144287
217,0.4409999847412109,0.5289948531670299,0.21293822494410344,0.5811549496327636,0.15678517722830698,0.843214822771693,28.560891200043308
218,0.4409999847412109,0.5304511743236112,0.2129662588762126,0.5811118464316091,0.1632024485864138,0.8342661759219311,28.891974081433805
219,0.4409999847412109,0.5304511743236112,0.2129662588762126,0.5811118464316091,0.1572007178166474,0.8427992821833525,28.565571942697808
220,0.4409999847412109,0.5337971221579445,0.2129387612036927,0.5944088831212785,0.1645302139482972,0.8327479560866174,28.923248042649828
221,0.4409999847412109,0.5337971221579445,0.2129387612036927,0.5944088831212785,0.15834267817388908,0.841657321826111,28.58321112336803
222,0.4409999847412109,0.5389715124017136,0.21253618130069568,0.6093892453901606,0.16017921013396505,0.8398207898660349,28.61636424896657
223,0.4409999847412109,0.5389715124017136,0.21253618130069568,0.6093892453901606,0.16699124326291614,0.8304735670629272,28.955649194025106
